OrderNumber,Sales Channel,OrderDate,DeliveryDate,DeliveryTime,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Unit Price,Unit Cost,Revenue,Gross Margin
SO - 0004808,Distributor,2019-12-13,2020-01-07,25,24,23,249,47,7,6036.7,2837.249,31463.2,10571.54475
SO - 0004809,Online,2019-12-13,2020-01-02,20,18,9,14,46,7,2385.[phone],1311.[phone],16696.4,7513.[phone]
SO - 0004810,In-Store,2019-12-13,2020-01-10,28,8,39,323,2,8,1072.0,771.[phone],8576.0,2401.[phone]
SO - 0004811,Online,2019-12-13,2020-01-15,33,12,20,284,11,7,5085.3,2695.[phone],31463.2,10571.54475
SO - 0004812,In-Store,2019-12-13,2020-01-18,36,2,6,103,10,5,3845.8,1922.9,19229.0,9614.5
SO - 0004813,In-Store,2019-12-13,2019-12-23,10,8,24,322,24,6,1286.4,668.[phone],7718.[phone],3704.832
SO - 0004814,In-Store,2019-12-13,2020-01-01,19,4,12,250,1,8,1078.7,809.[phone],8629.6,2157.[phone]
SO - 0004815,Distributor,2019-12-14,2019-12-29,15,25,6,247,38,7,5802.2,3948.[phone],31463.2,8529.234
SO - 0004816,Distributor,2019-12-14,2020-01-03,20,21,49,340,5,8,1721.9,1050.359,13775.2,5372.[phone]
SO - 0004817,In-Store,2019-12-14,2019-12-25,11,4,10,62,7,1,944.7,736.[phone],944.7,207.[phone]
SO - 0004818,Online,2019-12-14,2020-01-16,33,19,26,138,20,3,247.9,131.387,743.7,349.[phone]
SO - 0004819,Wholesale,2019-12-14,2020-01-08,25,27,13,46,33,6,1929.[phone],1447.2,11577.6,2894.[phone]
SO - 0004820,Distributor,2019-12-14,2019-12-27,13,20,41,71,15,2,971.5,612.045,1943.0,718.[phone]
SO - 0004821,Wholesale,2019-12-14,2019-12-28,14,27,48,270,9,1,1118.9,716.[phone],1118.9,402.804
SO - 0004822,Online,2019-12-15,2019-12-31,16,14,25,297,27,7,991.6,813.112,6941.2,1249.[phone]
SO - 0004823,In-Store,2019-12-15,2019-12-26,11,4,38,246,40,6,2291.4,1810.[phone],13748.[phone],2887.[phone]
SO - 0004824,Online,2019-12-15,2020-01-06,22,18,14,105,24,4,944.7,576.267,3778.8,1473.732
SO - 0004825,In-Store,2019-12-15,2019-12-23,8,11,3,197,46,5,3865.9,2164.[phone],19329.5,8504.[phone]
SO - 0004826,Wholesale,2019-12-15,2020-01-15,31,27,7,154,16,3,1118.9,850.364,3356.[phone],805.[phone]
SO - 0004827,Online,2019-12-15,2019-12-27,12,18,14,17,12,8,180.9,123.[phone],1447.2,463.[phone]
SO - 0004828,Online,2019-12-15,2020-01-13,29,20,29,290,11,4,5681.6,3238.[phone],22726.4,9772.[phone]
SO - 0004829,Online,2019-12-15,2019-12-25,10,16,37,135,8,6,2680.0,1581.[phone],16080.0,6592.[phone]
SO - 0004830,In-Store,2019-12-15,2020-01-18,34,9,25,50,45,6,1782.2,1122.786,10693.2,3956.[phone]
SO - 0004831,Wholesale,2019-12-15,2020-01-13,29,27,12,193,11,2,1085.4,922.59,2170.8,325.[phone]
SO - 0004832,Online,2019-12-15,2020-01-01,17,17,43,258,8,3,4006.6,3325.[phone],12019.8,2043.366
SO - 0004833,Online,2019-12-16,2020-01-11,26,14,40,297,47,3,1849.2,1516.344,5547.6,998.[phone]
SO - 0004834,In-Store,2019-12-16,2020-01-10,25,8,50,190,30,5,1829.[phone],1188.[phone],9145.5,3200.[phone]
SO - 0004835,Online,2019-12-16,2020-01-18,33,14,48,183,40,6,2418.[phone],1378.659,14512.2,6240.[phone]
SO - 0004836,In-Store,2019-12-16,2020-01-02,17,9,18,251,28,3,1701.8,1055.116,5105.4,1940.[phone]
SO - 0004837,Online,2019-12-16,2019-12-25,9,20,22,162,4,1,1072.0,568.[phone],1072.0,503.[phone]
SO - 0004838,Online,2019-12-16,2020-01-09,24,15,44,54,35,8,3819.0,2864.25,30552.0,7638.0
SO - 0004839,In-Store,2019-12-16,2020-01-16,31,6,10,102,39,5,871.0,740.35,4355.0,653.25
SO - 0004840,Distributor,2019-12-16,2020-01-02,17,22,13,213,47,1,3892.[phone],1712.[phone],3892.[phone],2179.[phone]
SO - 0004841,Online,2019-12-16,2020-01-14,29,14,13,106,5,1,3845.8,2384.396,3845.8,1461.404
SO - 0004842,Distributor,2019-12-16,2019-12-23,7,25,5,98,7,7,1085.4,596.[phone],7597.[phone],3419.01
SO - 0004843,In-Store,2019-12-17,2019-12-28,11,5,36,77,20,3,2244.5,1054.915,6733.5,3568.755
SO - 0004844,In-Store,2019-12-17,2019-12-25,8,5,21,68,7,5,1005.0,472.[phone],5025.0,2663.25
SO - 0004845,In-Store,2019-12-17,2019-12-29,12,1,35,191,7,4,1929.[phone],1370.016,7718.[phone],2238.[phone]
SO - 0004846,In-Store,2019-12-17,2019-12-26,9,11,10,244,34,5,1098.8,791.136,5494.0,1538.[phone]
SO - 0004847,Online,2019-12-17,2020-01-14,28,14,21,358,35,3,864.[phone],475.[phone],2592.9,1166.[phone]
SO - 0004848,Distributor,2019-12-17,2019-12-21,4,25,31,97,11,5,5922.8,2428.348,29614.0,10571.54475
SO - 0004849,Wholesale,2019-12-17,2020-01-01,15,27,26,153,47,4,3859.[phone],1929.[phone],15436.[phone],7718.[phone]
SO - 0004850,Distributor,2019-12-17,2020-01-01,15,21,34,304,12,2,3912.8,1565.[phone],7825.6,4695.[phone]
SO - 0004851,In-Store,2019-12-17,2020-01-15,29,11,18,65,15,2,1179.2,978.736,2358.4,400.[phone]
SO - 0004852,Online,2019-12-17,2020-01-01,15,17,45,298,14,4,1681.7,1378.994,6726.8,1210.[phone]
SO - 0004853,In-Store,2019-12-18,2019-12-24,6,1,35,204,34,1,2425.4,1697.78,2425.4,727.[phone]
SO - 0004854,In-Store,2019-12-18,2020-01-18,31,3,23,120,22,8,1118.9,760.[phone],8951.2,2864.384
SO - 0004855,Distributor,2019-12-18,2020-01-15,28,21,17,66,35,6,1326.[phone],955.152,7959.6,2228.688
SO - 0004856,Online,2019-12-18,2019-12-30,12,16,9,207,1,1,2974.8,1487.4,2974.8,1487.4
SO - 0004857,In-Store,2019-12-18,2020-01-18,31,9,22,103,33,1,180.9,89.311,247.9,92.259
SO - 0004858,Wholesale,2019-12-18,2020-01-01,14,26,34,167,17,3,5996.5,3948.[phone],17989.5,3238.[phone]
SO - 0004859,Online,2019-12-19,2020-01-01,13,12,27,60,40,4,2425.4,1164.192,9701.6,5044.832
SO - 0004860,In-Store,2019-12-19,2020-01-16,28,6,11,286,28,4,5460.5,3948.[phone],21842.0,4586.82
SO - 0004861,In-Store,2019-12-19,2019-12-27,8,9,30,143,30,2,891.1,499.[phone],1782.2,784.[phone]
SO - 0004862,In-Store,2019-12-19,2020-01-02,14,7,34,42,38,4,1688.4,1063.692,6753.6,2498.[phone]
SO - 0004863,Online,2019-12-19,2019-12-26,7,19,26,173,39,7,2324.9,1441.438,16274.[phone],6184.234
SO - 0004864,Wholesale,2019-12-19,2020-01-17,29,28,35,87,44,4,1011.7,414.[phone],4046.8,2387.612
SO - 0004865,Online,2019-12-19,2020-01-19,31,16,7,37,4,8,234.5,180.565,1876.0,431.48
SO - 0004866,In-Store,2019-12-19,2020-01-13,25,3,13,355,18,5,1078.7,625.646,5393.5,2265.[phone]
SO - 0004867,Online,2019-12-19,2020-01-11,23,20,18,69,38,2,207.[phone],112.[phone],415.[phone],191.084
SO - 0004868,In-Store,2019-12-19,2019-12-29,10,12,33,189,9,8,2264.6,1109.654,18116.8,9239.568
SO - 0004869,In-Store,2019-12-20,2020-01-22,33,8,4,93,42,6,884.4,566.016,5306.4,1910.304
SO - 0004870,In-Store,2019-12-20,2020-01-03,14,8,12,301,17,8,2840.8,2045.376,22726.4,6363.[phone]
SO - 0004871,Online,2019-12-20,2019-12-24,4,14,9,349,31,3,5681.6,2897.[phone],17044.[phone],8351.[phone]
SO - 0004872,In-Store,2019-12-20,2019-12-28,8,11,4,182,19,7,5936.2,3027.462,31463.2,10571.54475
SO - 0004873,Online,2019-12-20,2019-12-23,3,15,25,275,16,1,1078.7,550.[phone],1078.7,528.563
SO - 0004874,In-Store,2019-12-20,2019-12-30,10,5,12,99,10,7,2653.[phone],1485.[phone],18572.4,8171.856
SO - 0004875,In-Store,2019-12-20,2020-01-02,13,3,39,17,43,6,268.0,131.32,1608.0,820.08
SO - 0004876,Distributor,2019-12-20,2020-01-05,16,24,41,51,20,7,1098.8,890.028,7691.[phone],1461.[phone]
SO - 0004877,In-Store,2019-12-21,2020-01-06,16,12,43,100,1,6,3999.9,3399.915,23999.4,3599.[phone]
SO - 0004878,In-Store,2019-12-21,2020-01-16,26,2,29,213,1,7,6204.2,3226.184,31463.2,10571.54475
SO - 0004879,In-Store,2019-12-21,2020-01-06,16,1,32,267,7,3,2257.9,1151.529,6773.[phone],3319.[phone]
SO - 0004880,Online,2019-12-21,2020-01-19,29,14,38,184,11,8,2318.[phone],1460.[phone],18545.[phone],6861.[phone]
SO - 0004881,Online,2019-12-21,2020-01-10,20,16,33,84,23,5,2680.0,1125.6,13400.0,7772.0
SO - 0004882,Online,2019-12-21,2020-01-17,27,17,34,309,16,3,1125.[phone],787.[phone],3376.8,1013.04
SO - 0004883,Online,2019-12-21,2020-01-02,12,20,7,292,17,7,3932.9,2713.701,27530.3,8534.393
SO - 0004884,Wholesale,2019-12-21,2020-01-15,25,26,7,361,12,8,5460.5,3948.[phone],31463.2,6989.[phone]
SO - 0004885,Wholesale,2019-12-22,2019-12-28,6,28,8,352,31,8,1139.0,501.16,9112.0,5102.[phone]
SO - 0004886,In-Store,2019-12-22,2020-01-07,16,11,25,128,17,5,254.6,165.49,1273.0,445.[phone]
SO - 0004887,Online,2019-12-22,2020-01-14,23,16,47,157,41,3,2539.3,1015.[phone],7617.[phone],4570.74
SO - 0004888,In-Store,2019-12-22,2020-01-17,26,1,13,320,7,8,5748.6,3948.[phone],31463.2,9197.[phone]
SO - 0004889,Wholesale,2019-12-22,2020-01-13,22,27,28,68,41,1,1809.0,1193.94,1809.0,615.06
SO - 0004890,Wholesale,2019-12-22,2020-01-15,24,28,16,90,8,4,167.5,122.[phone],670.0,180.[phone]
SO - 0004891,In-Store,2019-12-23,2020-01-16,24,3,36,94,12,3,194.3,161.269,582.[phone],99.[phone]
SO - 0004892,In-Store,2019-12-23,2020-01-19,27,10,17,30,36,6,3932.9,1691.147,23597.4,10571.54475
SO - 0004893,Online,2019-12-23,2020-01-24,32,13,11,264,46,1,3376.8,1857.[phone],3376.8,1519.56
SO - 0004894,In-Store,2019-12-23,2020-01-23,31,9,40,152,16,8,5433.7,3803.[phone],31463.2,10571.54475
SO - 0004895,In-Store,2019-12-23,2020-01-26,34,6,9,256,30,5,5855.8,3948.[phone],29279.0,8198.[phone]
SO - 0004896,In-Store,2019-12-23,2020-01-07,15,6,34,67,13,4,844.2,438.[phone],3376.8,1620.864
SO - 0004897,Online,2019-12-23,2020-01-06,14,13,18,150,32,6,931.[phone],596.032,5587.8,2011.[phone]
SO - 0004898,Online,2019-12-23,2019-12-31,8,19,7,226,34,4,797.[phone],677.705,3189.[phone],478.[phone]
SO - 0004899,Wholesale,2019-12-23,2020-01-16,24,27,7,191,10,5,877.7,465.[phone],4388.5,2062.595
SO - 0004900,Online,2019-12-23,2020-01-19,27,16,2,244,33,2,2405.3,986.173,4810.6,2838.[phone]
SO - 0004901,Wholesale,2019-12-24,2020-01-16,23,27,39,128,13,7,254.6,188.404,1782.2,463.[phone]
SO - 0004902,Wholesale,2019-12-24,2020-01-10,17,26,35,326,28,2,1983.2,1665.888,3966.4,634.[phone]
SO - 0004903,In-Store,2019-12-24,2020-01-14,21,11,6,254,45,6,1098.8,791.136,6592.[phone],1845.[phone]
SO - 0004904,In-Store,2019-12-24,2020-01-01,8,10,12,166,28,4,1286.4,514.[phone],5145.6,3087.36
SO - 0004905,Distributor,2019-12-24,2020-01-02,9,22,1,120,20,2,2626.4,1549.576,5252.8,2153.648
SO - 0004906,In-Store,2019-12-24,2020-01-08,15,1,38,62,44,6,3892.[phone],2218.839,23356.2,10043.[phone]
SO - 0004907,Online,2019-12-25,2020-01-14,20,16,47,161,35,8,1139.0,660.62,9112.0,3827.04
SO - 0004908,In-Store,2019-12-25,2020-01-28,34,7,6,247,45,3,261.3,143.[phone],783.[phone],352.755
SO - 0004909,Wholesale,2019-12-25,2020-01-15,21,26,31,196,19,4,234.5,143.045,938.0,365.[phone]
SO - 0004910,Online,2019-12-25,2020-01-06,12,17,22,77,3,8,1319.9,884.[phone],10559.2,3484.536
SO - 0004911,In-Store,2019-12-26,2020-01-10,15,7,35,216,25,7,2673.3,1229.718,18713.[phone],10105.[phone]
SO - 0004912,In-Store,2019-12-26,2020-01-05,10,7,33,243,23,5,2948.0,1621.4,14740.0,6633.0
SO - 0004913,In-Store,2019-12-26,2020-01-30,35,1,37,186,20,2,167.5,89.311,335.0,184.25
SO - 0004914,In-Store,2019-12-26,2020-01-14,19,4,3,257,17,7,3872.6,3059.[phone],27108.2,5692.[phone]
SO - 0004915,In-Store,2019-12-26,2020-01-09,14,7,1,49,41,1,3932.9,3185.[phone],3932.9,747.[phone]
SO - 0004916,Wholesale,2019-12-26,2020-01-21,26,25,17,90,2,5,1058.[phone],688.[phone],5293.[phone],1852.[phone]
SO - 0004917,In-Store,2019-12-26,2020-01-12,17,9,1,128,14,5,187.6,89.311,938.0,497.14
SO - 0004918,Online,2019-12-26,2020-01-29,34,20,32,241,21,8,2613.0,2168.79,20904.0,3553.[phone]
SO - 0004919,Online,2019-12-26,2020-01-14,19,13,23,27,35,6,1963.[phone],1040.[phone],11778.6,5535.[phone]
SO - 0004920,Online,2019-12-26,2020-01-24,29,18,40,88,12,6,3993.[phone],3154.628,23959.2,5031.[phone]
SO - 0004921,In-Store,2019-12-27,2020-01-27,31,10,27,59,15,7,770.5,392.955,5393.5,2642.815
SO - 0004922,In-Store,2019-12-27,2020-01-12,16,4,31,28,22,2,5540.[phone],3948.[phone],11081.[phone],2105.[phone]
SO - 0004923,Wholesale,2019-12-27,2020-01-25,29,26,11,179,24,2,1949.7,1559.[phone],3899.4,779.[phone]
SO - 0004924,In-Store,2019-12-27,2020-01-18,22,8,37,84,29,2,5889.3,3948.[phone],11778.6,2002.[phone]
SO - 0004925,Online,2019-12-27,2020-01-24,28,13,13,280,21,4,730.[phone],496.[phone],2921.[phone],934.[phone]
SO - 0004926,Wholesale,2019-12-27,2020-01-22,26,26,45,301,33,4,3872.6,1858.848,15490.4,8055.008
SO - 0004927,In-Store,2019-12-28,2020-01-13,16,10,5,315,11,5,3577.8,1645.[phone],17889.0,9660.06
SO - 0004928,Distributor,2019-12-28,2020-01-07,10,25,4,209,27,1,2532.6,1063.692,2532.6,1468.908
SO - 0004929,In-Store,2019-12-28,2020-01-27,30,8,30,234,30,8,2673.3,2138.[phone],21386.4,4277.[phone]
SO - 0004930,Wholesale,2019-12-28,2020-01-24,27,25,8,275,15,7,1065.3,894.852,7457.[phone],1193.[phone]
SO - 0004931,Online,2019-12-28,2020-01-12,15,17,37,240,4,4,1132.3,634.[phone],4529.2,1992.[phone]
SO - 0004932,Distributor,2019-12-28,2020-01-21,24,25,13,245,47,2,5333.2,3948.[phone],10666.4,2133.[phone]
SO - 0004933,In-Store,2019-12-28,2020-01-09,12,9,10,50,23,1,857.6,420.224,857.6,437.[phone]
SO - 0004934,Distributor,2019-12-28,2020-01-22,25,23,14,47,26,8,174.[phone],128.[phone],1393.[phone],362.336
SO - 0004935,Online,2019-12-28,2020-01-19,22,19,48,58,13,8,5326.5,3948.[phone],31463.2,7670.[phone]
SO - 0004936,In-Store,2019-12-28,2020-01-11,14,9,49,179,46,7,180.9,139.293,1266.3,291.[phone]
SO - 0004937,In-Store,2019-12-29,2020-01-30,32,8,49,341,8,7,1802.3,1369.748,12616.1,3027.[phone]
SO - 0004938,In-Store,2019-12-29,2020-01-23,25,11,10,92,45,2,3879.3,1706.892,7758.6,4344.[phone]
SO - 0004939,Distributor,2019-12-29,2020-01-26,28,24,32,200,44,3,1051.9,820.[phone],3155.[phone],694.[phone]
SO - 0004940,Online,2019-12-29,2020-01-06,8,14,4,116,30,1,3906.1,2226.477,3906.1,1679.623
SO - 0004941,In-Store,2019-12-29,2020-01-17,19,2,31,262,26,5,891.1,507.[phone],4455.5,1915.[phone]
SO - 0004942,In-Store,2019-12-29,2020-01-21,23,12,40,124,1,2,221.1,170.[phone],442.2,101.[phone]
SO - 0004943,Wholesale,2019-12-29,2020-01-28,30,28,25,78,21,3,3986.5,2551.36,11959.5,4305.42
SO - 0004944,Distributor,2019-12-29,2020-01-09,11,21,30,288,20,1,187.6,153.832,247.9,90.50494
SO - 0004945,In-Store,2019-12-29,2020-01-08,10,11,47,60,27,5,214.4,102.[phone],1072.0,557.44
SO - 0004946,In-Store,2019-12-29,2020-01-29,31,7,18,250,45,2,1748.7,909.[phone],3497.4,1678.752
SO - 0004947,In-Store,2019-12-29,2020-01-25,27,8,21,128,41,6,1969.8,1477.35,11818.8,2954.[phone]
SO - 0004948,Online,2019-12-30,2020-01-15,16,18,13,46,28,3,3953.0,2648.51,11859.0,3913.[phone]
SO - 0004949,Online,2019-12-30,2020-01-20,21,16,45,49,42,1,2512.5,1105.5,2512.5,1407.0
SO - 0004950,Online,2019-12-30,2020-01-04,5,15,46,10,39,4,3825.[phone],3098.[phone],15302.[phone],2907.[phone]
SO - 0004951,In-Store,2019-12-30,2020-02-02,34,4,42,284,42,1,207.[phone],89.311,247.9,118.[phone]
SO - 0004952,In-Store,2019-12-30,2020-01-17,18,2,4,257,37,6,1929.[phone],1254.[phone],11577.6,4052.[phone]
SO - 0004953,Online,2019-12-30,2020-01-21,22,14,27,42,38,7,1145.7,458.[phone],8019.[phone],4811.[phone]
SO - 0004954,In-Store,2019-12-30,2020-01-26,27,6,3,83,41,5,2552.[phone],1072.134,12763.[phone],7402.[phone]
SO - 0004955,In-Store,2019-12-30,2020-01-24,25,6,23,3,31,6,5561.0,2335.62,31463.2,10571.54475
SO - 0004956,In-Store,2019-12-30,2020-01-16,17,4,10,276,5,8,214.4,120.[phone],1715.2,754.[phone]
SO - 0004957,Wholesale,2019-12-30,2020-01-13,14,26,19,342,17,1,2371.8,1470.516,2371.8,901.[phone]
SO - 0004958,Online,2019-12-31,2020-01-11,11,14,2,41,2,2,1038.5,498.[phone],2077.0,1080.04
SO - 0004959,Distributor,2019-12-31,2020-01-14,14,24,12,224,5,8,1011.7,566.[phone],8093.6,3561.[phone]
SO - 0004960,Online,2019-12-31,2020-01-20,20,19,7,158,12,7,3926.[phone],2944.65,27483.4,6870.[phone]
SO - 0004961,Wholesale,2019-12-31,2020-01-10,10,27,2,256,33,2,6070.2,3948.[phone],12140.4,3884.928
SO - 0004962,Online,2019-12-31,2020-01-19,19,18,44,238,39,5,5996.5,3948.[phone],29982.5,4497.375
SO - 0004963,Distributor,2019-12-31,2020-01-04,4,24,26,272,23,4,5071.[phone],3246.[phone],20287.[phone],7303.536
SO - 0004964,Online,2019-12-31,2020-01-16,16,16,5,21,1,7,6164.0,3948.[phone],31463.2,10571.54475
SO - 0004965,Distributor,2019-12-31,2020-01-19,19,25,48,8,38,5,3825.[phone],1874.593,19128.5,9755.535
SO - 0004966,In-Store,2019-12-31,2020-01-12,12,12,1,120,20,3,1715.2,806.144,5145.6,2727.[phone]
SO - 0004967,In-Store,2020-01-01,2020-01-23,22,5,29,2,7,3,3845.8,2230.564,11537.[phone],4845.[phone]
SO - 0004968,Wholesale,2020-01-01,2020-01-30,29,26,31,231,46,2,1078.7,431.48,2157.4,1294.44
SO - 0004969,In-Store,2020-01-01,2020-01-14,13,3,28,169,16,3,1045.2,480.[phone],3135.[phone],1693.[phone]
SO - 0004970,In-Store,2020-01-01,2020-01-28,27,4,3,290,44,1,268.0,123.28,268.0,144.72
SO - 0004971,In-Store,2020-01-02,2020-01-17,15,5,13,192,25,7,1802.3,1153.472,12616.1,4541.796
SO - 0004972,Distributor,2020-01-02,2020-01-31,29,21,24,221,18,2,1025.[phone],830.[phone],2050.[phone],389.538
SO - 0004973,Online,2020-01-02,2020-01-21,19,13,26,80,36,1,2579.5,1031.8,2579.5,1547.7
SO - 0004974,Distributor,2020-01-02,2020-01-26,24,24,36,271,2,7,6257.8,2816.01,31463.2,10571.54475
SO - 0004975,Wholesale,2020-01-02,2020-01-29,27,27,47,94,19,5,5333.2,3948.[phone],26666.0,4533.[phone]
SO - 0004976,Distributor,2020-01-02,2020-01-21,19,20,44,328,22,8,1675.0,1155.75,13400.0,4154.0
SO - 0004977,Online,2020-01-02,2020-01-13,11,19,21,37,34,1,1139.0,466.[phone],1139.0,672.01
SO - 0004978,Distributor,2020-01-02,2020-01-21,19,24,6,24,37,3,1011.7,667.[phone],3035.[phone],1031.[phone]
SO - 0004979,In-Store,2020-01-03,2020-02-07,35,3,36,219,20,4,174.[phone],90.[phone],696.[phone],334.464
SO - 0004980,In-Store,2020-01-03,2020-01-18,15,8,36,57,38,3,1775.5,710.2,5326.5,3195.[phone]
SO - 0004981,In-Store,2020-01-03,2020-01-21,18,8,24,265,36,1,1065.3,521.997,1065.3,543.303
SO - 0004982,In-Store,2020-01-03,2020-02-01,29,7,18,90,33,3,6123.8,3948.[phone],18371.4,6246.[phone]
SO - 0004983,In-Store,2020-01-03,2020-01-23,20,12,47,67,41,6,2452.[phone],1986.[phone],14713.2,2795.[phone]
SO - 0004984,Wholesale,2020-01-03,2020-01-16,13,28,19,103,5,5,3906.1,2226.477,19530.5,8398.[phone]
SO - 0004985,Online,2020-01-03,2020-02-04,32,13,36,349,6,5,2351.[phone],1622.673,11758.[phone],3645.[phone]
SO - 0004986,In-Store,2020-01-03,2020-02-04,32,3,12,358,3,3,991.6,793.[phone],2974.8,594.96
SO - 0004987,In-Store,2020-01-03,2020-01-08,5,5,42,359,33,5,5226.0,3240.12,26130.0,9929.[phone]
SO - 0004988,In-Store,2020-01-04,2020-02-06,33,3,25,67,4,1,5936.2,3027.462,5936.2,2908.738
SO - 0004989,In-Store,2020-01-04,2020-01-22,18,10,12,229,45,8,1051.9,525.95,8415.2,4207.6
SO - 0004990,Online,2020-01-04,2020-01-26,22,12,11,26,25,5,1018.4,794.352,5092.0,1120.[phone]
SO - 0004991,Online,2020-01-04,2020-02-06,33,15,23,224,37,7,3731.9,2948.201,26123.3,5485.893
SO - 0004992,In-Store,2020-01-04,2020-01-21,17,7,9,293,34,2,3276.3,2588.277,6552.6,1376.[phone]
SO - 0004993,Online,2020-01-05,2020-01-27,22,17,41,179,31,7,1105.5,718.575,7738.5,2708.[phone]
SO - 0004994,Distributor,2020-01-05,2020-02-02,28,24,40,218,43,4,6539.2,3948.[phone],26156.8,7323.[phone]
SO - 0004995,In-Store,2020-01-05,2020-02-10,36,1,47,345,20,4,3517.5,2778.[phone],14070.0,2954.[phone]
SO - 0004996,Distributor,2020-01-05,2020-01-19,14,21,18,132,31,2,2338.3,1099.001,4676.6,2478.[phone]
SO - 0004997,In-Store,2020-01-05,2020-01-25,20,4,38,151,25,1,2231.1,892.44,2231.1,1338.[phone]
SO - 0004998,In-Store,2020-01-05,2020-01-17,12,3,47,96,16,6,911.2,537.608,5467.[phone],2241.[phone]
SO - 0004999,Online,2020-01-05,2020-01-16,11,19,45,326,5,7,6277.[phone],3948.[phone],31463.2,10571.54475
SO - 0005000,Distributor,2020-01-05,2020-01-25,20,23,21,333,46,3,2371.8,996.[phone],7115.[phone],4126.[phone]
SO - 0005001,In-Store,2020-01-05,2020-01-20,15,6,45,304,35,2,1969.8,984.9,3939.6,1969.8
SO - 0005002,In-Store,2020-01-05,2020-01-14,9,5,45,26,24,2,5996.5,2818.355,11993.0,6356.29
SO - 0005003,Distributor,2020-01-05,2020-02-03,29,25,11,192,26,8,3865.9,2396.858,30927.2,10571.54475
SO - 0005004,In-Store,2020-01-05,2020-01-13,8,5,6,22,4,5,5768.7,3948.[phone],28843.5,6057.[phone]
SO - 0005005,Online,2020-01-06,2020-01-30,24,15,50,166,15,5,1916.2,1341.34,9581.0,2874.3
SO - 0005006,In-Store,2020-01-06,2020-01-11,5,11,9,73,13,2,1989.9,1392.93,3979.8,1193.94
SO - 0005007,In-Store,2020-01-06,2020-02-05,30,1,46,139,45,1,3370.1,2763.482,3370.1,606.[phone]
SO - 0005008,Distributor,2020-01-06,2020-02-03,28,22,38,9,46,6,850.9,697.[phone],5105.4,918.[phone]
SO - 0005009,Wholesale,2020-01-06,2020-02-13,38,26,15,83,32,2,1125.[phone],697.[phone],2251.[phone],855.[phone]
SO - 0005010,Distributor,2020-01-06,2020-01-26,20,24,42,51,25,8,6157.3,3509.[phone],31463.2,10571.54475
SO - 0005011,Wholesale,2020-01-06,2020-01-27,21,27,17,13,24,6,1005.0,592.[phone],6030.0,2472.3
SO - 0005012,In-Store,2020-01-06,2020-01-31,25,2,24,317,28,5,2479.0,1735.3,12395.0,3718.5
SO - 0005013,Wholesale,2020-01-06,2020-01-30,24,28,20,189,8,5,1989.9,1492.[phone],9949.5,2487.[phone]
SO - 0005014,In-Store,2020-01-06,2020-02-01,26,8,1,34,10,7,716.9,336.943,5018.3,2659.[phone]
SO - 0005015,In-Store,2020-01-07,2020-01-22,15,2,35,351,9,4,1688.4,894.[phone],6753.6,3174.192
SO - 0005016,In-Store,2020-01-07,2020-01-23,16,2,50,6,31,8,2619.[phone],1938.[phone],20957.[phone],5448.[phone]
SO - 0005017,In-Store,2020-01-07,2020-02-01,25,7,12,212,2,3,1728.[phone],1400.[phone],5185.8,985.[phone]
SO - 0005018,Distributor,2020-01-07,2020-01-10,3,21,32,223,32,1,3993.[phone],1637.212,3993.[phone],2355.[phone]
SO - 0005019,In-Store,2020-01-07,2020-02-04,28,5,37,202,33,3,2398.6,1199.3,7195.[phone],3597.[phone]
SO - 0005020,In-Store,2020-01-07,2020-01-15,8,8,21,19,24,6,884.4,548.328,5306.4,2016.[phone]
SO - 0005021,In-Store,2020-01-07,2020-02-10,34,7,24,93,25,8,804.0,353.76,6432.0,3601.92
SO - 0005022,In-Store,2020-01-07,2020-01-10,3,4,24,175,14,6,897.[phone],475.[phone],5386.8,2531.796
SO - 0005023,In-Store,2020-01-07,2020-01-19,12,4,34,189,39,4,3859.[phone],1891.008,15436.[phone],7872.[phone]
SO - 0005024,In-Store,2020-01-07,2020-02-05,29,6,24,257,18,7,951.4,675.[phone],6659.8,1931.[phone]
SO - 0005025,In-Store,2020-01-07,2020-01-25,18,5,6,339,13,2,201.0,120.6,402.0,160.8
SO - 0005026,In-Store,2020-01-07,2020-01-20,13,11,23,318,10,3,2566.1,1950.[phone],7698.[phone],1847.[phone]
SO - 0005027,In-Store,2020-01-07,2020-01-14,7,12,18,149,44,7,1728.[phone],968.[phone],12100.2,5324.088
SO - 0005028,Online,2020-01-08,2020-01-15,7,17,40,40,39,3,5132.2,3027.[phone],15396.[phone],6312.606
SO - 0005029,Online,2020-01-08,2020-01-31,23,19,12,261,44,6,5480.6,3948.[phone],31463.2,6247.[phone]
SO - 0005030,In-Store,2020-01-08,2020-01-21,13,8,4,262,22,4,3953.0,2688.[phone],15812.0,5059.[phone]
SO - 0005031,Wholesale,2020-01-08,2020-01-27,19,26,42,171,31,6,964.[phone],530.[phone],5788.8,2604.[phone]
SO - 0005032,Online,2020-01-08,2020-01-19,11,20,33,131,19,4,1943.0,1068.65,7772.0,3497.[phone]
SO - 0005033,Online,2020-01-08,2020-01-31,23,19,7,344,6,8,3892.[phone],3075.233,31141.[phone],6539.[phone]
SO - 0005034,Online,2020-01-08,2020-01-29,21,12,12,138,16,3,5822.3,3948.[phone],17466.9,3842.[phone]
